id,class,language,source,topic,year,title,text,url,
28,false,pt,webpage,society,2018,"No Recife, petistas comparam Lula a Jesus Cristo: ""Bem-aventurado aquele que sofre perseguição"".","No Recife, petistas comparam Lula a Jesus Cristo: ""Bem-aventurado aquele que sofre perseguição"". .  Sindicalistas do Recife/PE fizeram uma manifestação a favor de Lula na manhã de hoje [...] até aí nada de mais. Acontece que um fato que chamou atenção de quem passava pelo local. Uma CRUZ com a imagem de Lula foi colocada em frente à Câmara Municipal da cidade. Na mesma cruz que representa a imagem de Cristo, os comunistas tiveram a audácia de escrever: ""Bem-aventurado aquele que sofre perseguição"" Vários cartazes com ofensas ao juiz Sérgio Moro e ao sistema judiciário também fizeram parte do ato. Como é que sindicalistas alienados colocam o símbolo de uma religião ao lado da foto de um ateu condenado? Qual será o próximo passo? Pedir ao Vaticano que ""canonize"" Lula?",https://www.diariodobrasil.org/no-recife-petistas-comparam-lula-a-jesus-cristo-bem-aventurado-aquele-que-sofre-perseguicao/,
29,false,pt,webpage,political,2018,Desembargador pede 12 anos de prisão para Lula. ,"Desembargador pede 12 anos de prisão para Lula. .  O relator e desembargador da 8a Turma Criminal do Tribunal Regional Federal da 4a Região (TRF4), João Pedro Gebran Neto , um dos responsáveis por julgar Lula, decidiu aumentar a pena do ex-presidente e fixá-la em 12 anos e 1 mês de prisão. Na primeira instância, Sérgio Moro havia condenado Lula a 9 anos e 6 meses de prisão. João Pedro Gebran Neto considerou a culpa de Lula ""extremamente relevante"" na qualidade de ex-presidente. ""A prática criminosa de Lula atingiu a estabilidade democrática em razão do sistema eleitoral severamente comprometido. Houve uma deturpação do processo político."" disse o relator. A pena foi estabelecida em 8 anos e 4 meses de reclusão (crime de corrupção) e 3 anos e 9 meses (pelo crime de lavagem de dinheiro). Faltam ainda os votos dos desembargadores Leandro Paulsen e Victor dos Santos Laus.",https://www.diariodobrasil.org/desembargador-confirma-sentenca-de-sergio-moro-e-pede-12-anos-de-prisao-para-lula/,
30,false,pt,webpage,political,2018,2x0: Mais um desembargador vota pela condenação de Lula e pede a prisão do réu.,"2x0: Mais um desembargador vota pela condenação de Lula e pede a prisão do réu.  O desembargador Leandro Paulsen acompanhou o voto do relator.  O magistrado seguiu integralmente o voto de Gebran Neto e ainda se manifestou favorável pela execução imediata da pena após o término dos recursos na 2a instância, ou seja, a prisão do condenado. ""Luiz Inácio Lula da Silva: 12 anos e 1 mês de reclusão, em regime inicialmente fechado, e 280 dias-multa, à razão unitária de 5 salários mín. vigentes ao tempo do último fato criminoso""",https://www.diariodobrasil.org/2x0-mais-um-desembargador-vota-pela-condenacao-de-lula-e-pede-a-prisao-do-reu/,
31,false,pt,webpage,tv_celebrities,2018,Monica iozzi fala sobre assedio um candidato a presidencia me mandava flores vinhos e joias,"Mônica Iozzi fala sobre assédio em Brasília: ""Um candidato à presidência me mandava flores, vinhos e jóias"". .  ""Ele fez isso porque, em Brasília, o assédio sexual funciona como assédio moral"", denunciou a atriz. 1o caso ? ""Fui entrevistar um deputado e ele pegou na minha cintura antes de responder a uma pergunta. Dei um tapa na mão dele e perguntei o que ele estava fazendo. Ele disse que queria me deixar mais à vontade"". Respondi: ""Quando o Danilo Gentili trabalhava aqui, o senhor tentou deixar ele mais à vontade?"" 2o caso ? ""Um senador, candidato à Presidência, me mandava flores. Eu deixava as flores no hotel. Depois vieram garrafas de vinho e até um brinco da Vivara""",https://www.diariodobrasil.org/monica-iozzi-fala-sobre-assedio-um-candidato-a-presidencia-me-mandava-flores-vinhos-e-joias/,
32,false,pt,webpage,tv_celebrities,2018,"Mainardi ironiza ameaças feitas por Lula: ""Vai processar de onde? Da cadeia?"". ","Mainardi ironiza ameaças feitas por Lula: ""Vai processar de onde? Da cadeia?"".  No programa Manhattan Connection, exibido pelo canal Globo News, os jornalistas rasgaram o verbo:.  O apresentador principal, jornalista Lucas Mendes, perguntou a Mainardi: "" Lula disse que vai processar 15 jornalistas e veículos de comunicação.  Vai processar? É mesmo? E se quinhentos jornalistas assinarem um documento chamando o ex-presidente de ladrão e mentiroso? Ele vai processar todos? "" Diogo não hesitou e respondeu: ""Lula está acuado, ele não tem mais reação. Eu não sei se ele vai sair algemado do triplex da OAS ou do sítio da Odebrecth"" disse Mainardi. Vai me processar de onde? da cadeia? "" finalizou.",https://www.diariodobrasil.org/mainardi-ironiza-ameacas-feitas-por-lula-vai-processar-de-onde-da-cadeia/,
33,false,pt,webpage,tv_celebrities,2018,"Atriz que contraiu doença autoimune culpa a Rede Globo: ""Após a demissão, a tristeza afetou minha saúde"".","Atriz que contraiu doença autoimune culpa a Rede Globo: ""Após a demissão, a tristeza afetou minha saúde"". .  ABRE ASPAS Tenho uma doença que não tem cura, que é a artrite reumatoide [...] uma doença autoimune. Quanto a causa, não sou médica [...] porém acho que uma doença como esta é porque houve uma tristeza muito grande que ficou ali guardada. Tudo aconteceu em 2001, quando eu tive o meu contrato finalizado com a Globo depois de trinta anos de casa. Fiquei muito abalada e não queria que as pessoas soubessem. Creio que uma coisa está relacionada com a outra [...] a tristeza afetou a minha saúde FECHA ASPAS leia também:",https://www.diariodobrasil.org/atriz-que-contraiu-doenca-autoimune-culpa-a-rede-globo-apos-a-demissao-a-tristeza-afetou-minha-saude/,
34,false,pt,webpage,tv_celebrities,2018,"Delegado da PF manda recado para Lula: ""O seu dia vai chegar"".","Delegado da PF manda recado para Lula: ""O seu dia vai chegar"".  É de gente assim que o Brasil precisa! São pessoas como o Dr. Itagiba que fortalecem as instituições do país.  ""Meu nome é Marcelo Itagiba, sou delegado de Polícia Federal e venho aqui repudiar as palavras chulas e grosseiras proferidas pelo ex-presidente Lula."" ""A Polícia Federal é uma polícia de estado e não uma polícia de governo [...] já investigou vários presidentes da República e alguns foram indiciados."" ""Presidente Lula, o seu dia vai chegar"" finalizou.",https://www.diariodobrasil.org/delegado-da-pf-manda-recado-para-lula-o-seu-dia-vai-chegar/,
35,false,pt,webpage,tv_celebrities,2018,"Kajuru publica áudio e diz que não tem medo de morrer: ""Mataram o Teori por causa da Lava-Jato"".","Kajuru publica áudio e diz que não tem medo de morrer: ""Mataram o Teori por causa da Lava-Jato"". .  ""Sou amigo do Sérgio Moro e de vários jornalistas que cobrem a Lava-Jato"" disse O vereador afirmou que tem a lista de todos os nomes que figuram na lista da Lava Jato e alertou: ""Mataram o Teori por medo da Lava Jato"". De acordo com o polêmico jornalista, ""muita gente do PSDB e do PMDB estão nesta lista e eu darei para vocês em primeira mão [...] são 42 nomes do PSDB, 48 do PMDB e 56 nomes do PT. ""Portanto, mataram o Teori"" (...) mataram o Teori com medo da Lava Jato"" , disse Jorge Kajuru. leia também:",https://www.diariodobrasil.org/kajuru-publica-audio-e-diz-que-nao-tem-medo-de-morrer-mataram-o-teori-por-causa-da-lava-jato/,
36,false,pt,webpage,tv_celebrities,2018,"Francisco sobre conflito mundial: ""Eles lucram bilhões com o sangue dos inocentes"". ","Francisco sobre conflito mundial: ""Eles lucram bilhões com o sangue dos inocentes"".  O pontífice não poupou palavras em seu discurso feito no Vaticano.  Francisco clamou para que o mundo ""contenha os senhores da guerra"": ""Eles lucram com a violência e a guerra. Se beneficiam com o sangue dos inocentes "" O Papa fez um apelo para que se evite um conflito de proporções mundiais:",https://www.diariodobrasil.org/francisco-sobre-conflito-mundial-eles-lucram-bilhoes-com-o-sangue-dos-inocentes1/,
37,false,pt,webpage,tv_celebrities,2018,"Viúva de Nelson Xavier relata que recebeu ""sinal"" após a morte do ator. ","Viúva de Nelson Xavier relata que recebeu ""sinal"" após a morte do ator.  A viúva do ator Nelson Xavier disse que passou por um momento sobrenatural na noite em que o ator faleceu (10/05/17).  Via Negromonte, que foi casada por 28 anos com Xavier, declarou ao jornal Extra: Acendi uma vela e fiz uma oração: ""Se você se libertou e está no paraíso, mande um sinal"". A atriz contou que, em questão de segundos, a vela explodiu. Eu disse: ""Amor, lembre que tenho medo! Não passe disso"" relatou. O artista faleceu aos 75 anos em decorrência de complicações pulmonares decorrentes de um câncer.",https://www.diariodobrasil.org/viuva-de-nelson-xavier-relata-que-recebeu-sinal-apos-a-morte-do-ator/,
38,false,pt,webpage,tv_celebrities,2018,"Perfil de Lula no twitter ataca a Revista Veja: ""Central de Fake News"".","Perfil de Lula no twitter ataca a Revista Veja: ""Central de Fake News"".  Ainda não sabemos se o ex-presidente está realmente com raiva da revista ou se esse tipo de atitude é mais uma farsa combinada entre ele e a Veja.  Pelo twitter, o petista condenado voltou a ameaçar a mídia. Lula disse que caso ele volte ao poder, a mídia será regulada [...] atitude típica de regimes comunistas. Confira: Lula é uma ameaça à liberdade de expressão. (Michel Temer também!)",https://www.diariodobrasil.org/lula-usa-o-twitter-para-atacar-a-revista-veja-central-de-fake-news/,
39,false,pt,webpage,political,2018,"Lula ataca presidente do TRF-4: ""É bisneto de um assassino""","Lula ataca presidente do TRF-4: ""É bisneto de um assassino"".  É inacreditável! Ainda bem que tem um vídeo para provar ....  Após ser ameaçado por petistas, o presidente do TRF4 (Tribunal Regional Federal da 4a Região), desembargador Thompson Flores, está sofrendo ataques verbais por parte do ex-presidente Lula. O petista chegou a dizer que ele faz parte de uma ""linhagem"" de assassinos: "" ... se você for ver um pouquinho a história,  esse cidadão é bisneto do general Thompson Flores, que invadiu Canudos e matou Antônio Conselheiro. É da mesma linhagem ... "" disse o ex-presidente. (a partir dos 30 segundos do vídeo)",https://www.diariodobrasil.org/lula-perde-o-juizo-e-diz-que-presidente-do-trf-4-faz-parte-de-uma-linhagem-de-assassinos/,
40,false,pt,webpage,political,2018,Ministro do STF diz que PT tem bilhões em caixa para disputar eleições pelos próximos 20 anos. ,"Ministro do STF diz que PT tem bilhões em caixa para disputar eleições pelos próximos 20 anos.  Ouça o que diz o ministro Gilmar Mendes, do Supremo Tribunal Federal (STF).  ""Eles instalaram um modelo de cleptocracia"", que significa um Estado governado por ladrões, literalmente. ""Se fizermos uma conta básica, veremos que o PT possui algo em torno de R$ 2 bilhões que foram desviados da Petrobras "" "" Instalaram no país um modelo de governança corrupta. Veja só o que fizeram com a Petrobras """,https://www.diariodobrasil.org/ministro-do-stf-diz-que-pt-tem-bilhoes-em-caixa-para-disputar-eleicoes-pelos-proximos-20-anos/,
41,false,pt,webpage,society,2018,"Cansado de ser assaltado, comerciante do Paraná se arma com espingarda calibre 12","Cansado de ser assaltado, comerciante do Paraná se arma com espingarda calibre 12. Os bandidos sumiram!.  Ele estava desesperado. Foram 11 assaltos em 3 anos.  Para se proteger (a também proteger seus clientes), um comerciante ? que não quis revelar sua identidade ? comprou uma arma calibre 12. A partir daí, foi só alegria [...] os assaltos não ocorreram mais. Aliás, até os moradores do bairro declararam que se sentem mais seguros, pois os roubos praticamente acabaram em toda a região. OBS: a arma foi obtida legalmente e o comerciante possui autorização da PF.",https://www.diariodobrasil.org/cansado-de-ser-assaltado-comerciante-do-parana-se-arma-com-espingarda-calibre-12-os-bandidos-sumiram/,
42,false,pt,webpage,political,2018,"Deputado do PT convida juiz para participar do ""Lula 2018"" e toma ""escracho"" histórico. ","Deputado do PT convida juiz para participar do ""Lula 2018"" e toma ""escracho"" histórico. O deputado federal Reginaldo Lopes (do PT de Minas Gerais) estava todo empolgado com o lançamento da campanha Lula-2018 e decidiu convidar um magistrado para participar da solenidade. Hélio Martins, juiz da comarca de São João del Rei, deu uma ""chulapada"" no parlamentar [...] tudo com o maior ""toque de classe"". Confira:",https://www.diariodobrasil.org/deputado-do-pt-convida-juiz-para-participar-do-lula-2018-e-toma-chulapada-historica/,
43,false,pt,webpage,political,2018,Em nome de Jesus? Temer e Valdemiro Santiago se encontram em Brasília. ,"Em nome de Jesus? Temer e Valdemiro Santiago se encontram em Brasília. .  Na manhã de hoje (15) o presidente Michel Temer recebeu o apóstolo Valdemiro Santiago, líder da Igreja Mundial do Poder de Deus no Palácio do Planalto, em Brasília. A assessoria do presidente não informou o motivo do encontro, mas provavelmente Temer estava angariando fiéis para apoiar sua reforma da Previdência, já que parte da sociedade tem recebido o projeto com certa rejeição. O jornal Valor Econômico informou que Temer pediu ajuda para Santiago em troca de ... sabe-se lá o quê! Será que Santiago conseguiu ""arrancar"" o dízimo do presidente ou será que ele presenteou Temer com uma mala de objetos ungidos? Saiam pra lá, Satanases!",https://www.diariodobrasil.org/encontro-das-forcas-do-mal-temer-e-valdemiro-santiago-se-encontram-em-brasilia/,
